Run	Assay Type	BioSample	Center Name	Consent	Experiment	Instrument	LibraryLayout	LibrarySelection	LibrarySource	Organism	Platform	ReleaseDate	Sample Name	SRA Study	Bytes	DATASTORE filetype	DATASTORE provider	DATASTORE region	AvgSpotLen	Bases	create_date	version	BioProject	sub_species		tissue	Library Name	source_name	BREED	sex	age	GEO_Accession (exp)	treatment	BioSampleModel	cell_type	collection_date	geo_loc_name_country	geo_loc_name_country_continent	geo_loc_name	cell_line	dev_stage	disease	sample_type	Sample_name	strain	isolate	AssemblyName	ENA-FIRST-PUBLIC (run)	ENA-LAST-UPDATE (run)	common_name	diagnosis	INSDC_center_name	INSDC_status	Submitter_Id	Cultivar	ecotype	INSDC_last_update	BIOMATERIAL_PROVIDER	external_id	genotype	tumor_grade	INSDC_first_public	date_of_surgery	ER_Allred_score	ER_status	lymphatic_vessel_invasion	Neuter_status	Scientific_Name	disease_state	ena_first_public	ena_last_update	Sample_id	dog_id	replicate	HER2_Score(Hercep_test_Score)	survival_status(until_2018-08-01)	ENA_first_public	isolation_source	Broker_name	phenotype	health_state	time	individual	Specimen_voucher	developmental_stage	INSDC_center_alias	tumor_location	tumor_type	geographic_location_(country_and/or_sea)	organism_part	ena_last_update	histopathological_classification	patient_id	store_cond	date_of_death	disease_stage	intentional_duplicate (run)	description	death_date	dethist	goldschmidt	histology	library_prep	patient_number	repselect	rin	sequencing_run	simhist	tumor_diameter	cell_line_short_name	Survival	collected_by	tumor	birth_date	Group	prep_type	library_prep_batch	organism_common_name	infection	tissue_type	genotype/variation	id	In-house_label (run)	library_name	birth_location	gender	developmental_age	Pedigree	sex_chromosomes	estimated_age	estimated_breed	Institution	Biological_Replicate	date_of_diagnosis	sampling_site	treatment_regime	storage_conditions	cell_passage	stimulus	Experimental_Factor:_phenotype (exp)	Alternate_Taxon_ID	location_of_metastasis	breeding_method	tissue_preservation	date_of_PD	immunophenotype	nature
SRR22459150	RNA-Seq	SAMN31934675	ABBVIE	public	SRX18425523	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	Canis lupus familiaris	ILLUMINA	2022-12-12T00:00:00Z	GSM6766426	SRP410543	638872694	"fastq,run.zq,sra"	"gs,ncbi,s3"	"gs.us-east1,ncbi.public,s3.us-east-1"	150	1687089118	2022-11-30T02:21:00Z	1	PRJNA906635	familiaris		Thalamus	GSM6766426	Thalamus	Beagle	male			untreated																																																																																																																		
SRR22459151	RNA-Seq	SAMN31934675	ABBVIE	public	SRX18425523	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	Canis lupus familiaris	ILLUMINA	2022-12-12T00:00:00Z	GSM6766426	SRP410543	621196820	"fastq,run.zq,sra"	"gs,ncbi,s3"	"gs.us-east1,ncbi.public,s3.us-east-1"	150	1645488208	2022-11-30T02:21:00Z	1	PRJNA906635	familiaris		Thalamus	GSM6766426	Thalamus	Beagle	male			untreated																																																																																																																		
SRR22459221	RNA-Seq	SAMN31934521	ABBVIE	public	SRX18426174	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	Canis lupus familiaris	ILLUMINA	2022-12-12T00:00:00Z	GSM6766580	SRP410543	778656879	"fastq,run.zq,sra"	"gs,ncbi,s3"	"gs.us-east1,ncbi.public,s3.us-east-1"	150	2022095584	2022-11-30T02:20:00Z	1	PRJNA906635	familiaris		Thalamus	GSM6766580	Thalamus	Beagle	female			untreated																																																																																																																		
SRR22459222	RNA-Seq	SAMN31934521	ABBVIE	public	SRX18426174	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	Canis lupus familiaris	ILLUMINA	2022-12-12T00:00:00Z	GSM6766580	SRP410543	796415131	"fastq,run.zq,sra"	"gs,ncbi,s3"	"gs.us-east1,ncbi.public,s3.us-east-1"	150	2064056694	2022-11-30T02:24:00Z	1	PRJNA906635	familiaris		Thalamus	GSM6766580	Thalamus	Beagle	female			untreated																																																																																																																		
SRR22459227	RNA-Seq	SAMN31934522	ABBVIE	public	SRX18426173	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	Canis lupus familiaris	ILLUMINA	2022-12-12T00:00:00Z	GSM6766579	SRP410543	864308358	"fastq,run.zq,sra"	"gs,ncbi,s3"	"gs.us-east1,ncbi.public,s3.us-east-1"	150	2228965395	2022-11-30T02:25:00Z	1	PRJNA906635	familiaris		Thalamus	GSM6766579	Thalamus	Beagle	female			untreated																																																																																																																		
SRR22459228	RNA-Seq	SAMN31934523	ABBVIE	public	SRX18426172	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	Canis lupus familiaris	ILLUMINA	2022-12-12T00:00:00Z	GSM6766578	SRP410543	768895346	"fastq,run.zq,sra"	"gs,ncbi,s3"	"gs.us-east1,ncbi.public,s3.us-east-1"	150	1996336166	2022-11-30T02:23:00Z	1	PRJNA906635	familiaris		Thalamus	GSM6766578	Thalamus	Beagle	female			untreated																																																																																																																		
SRR22459230	RNA-Seq	SAMN31934523	ABBVIE	public	SRX18426172	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	Canis lupus familiaris	ILLUMINA	2022-12-12T00:00:00Z	GSM6766578	SRP410543	775559162	"fastq,run.zq,sra"	"gs,ncbi,s3"	"gs.us-east1,ncbi.public,s3.us-east-1"	150	2014926265	2022-11-30T02:24:00Z	1	PRJNA906635	familiaris		Thalamus	GSM6766578	Thalamus	Beagle	female			untreated																																																																																																																		
SRR22459231	RNA-Seq	SAMN31934523	ABBVIE	public	SRX18426172	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	Canis lupus familiaris	ILLUMINA	2022-12-12T00:00:00Z	GSM6766578	SRP410543	769687815	"fastq,run.zq,sra"	"gs,ncbi,s3"	"gs.us-east1,ncbi.public,s3.us-east-1"	150	2001153827	2022-11-30T02:22:00Z	1	PRJNA906635	familiaris		Thalamus	GSM6766578	Thalamus	Beagle	female			untreated																																																																																																																		
SRR22459400	RNA-Seq	SAMN31934674	ABBVIE	public	SRX18426127	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	Canis lupus familiaris	ILLUMINA	2022-12-12T00:00:00Z	GSM6766427	SRP410543	594202594	"fastq,run.zq,sra"	"gs,ncbi,s3"	"gs.us-east1,ncbi.public,s3.us-east-1"	150	1569116478	2022-11-30T02:23:00Z	1	PRJNA906635	familiaris		Thalamus	GSM6766427	Thalamus	Beagle	male			untreated																																																																																																																		
SRR22459401	RNA-Seq	SAMN31934674	ABBVIE	public	SRX18426127	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	Canis lupus familiaris	ILLUMINA	2022-12-12T00:00:00Z	GSM6766427	SRP410543	585540322	"fastq,run.zq,sra"	"gs,ncbi,s3"	"gs.us-east1,ncbi.public,s3.us-east-1"	150	1550732117	2022-11-30T02:25:00Z	1	PRJNA906635	familiaris		Thalamus	GSM6766427	Thalamus	Beagle	male			untreated																																																																																																																		
SRR22456632	RNA-Seq	SAMN31934675	ABBVIE	public	SRX18425523	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	Canis lupus familiaris	ILLUMINA	2022-12-12T00:00:00Z	GSM6766426	SRP410543	634290603	"fastq,run.zq,sra"	"gs,ncbi,s3"	"gs.us-east1,ncbi.public,s3.us-east-1"	150	1673478517	2022-11-30T01:54:00Z	1	PRJNA906635	familiaris		Thalamus	GSM6766426	Thalamus	Beagle	male			untreated																																																																																																																		
SRR22456633	RNA-Seq	SAMN31934675	ABBVIE	public	SRX18425523	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	Canis lupus familiaris	ILLUMINA	2022-12-12T00:00:00Z	GSM6766426	SRP410543	623233451	"fastq,run.zq,sra"	"gs,ncbi,s3"	"gs.us-east1,ncbi.public,s3.us-east-1"	150	1650192118	2022-11-30T01:54:00Z	1	PRJNA906635	familiaris		Thalamus	GSM6766426	Thalamus	Beagle	male			untreated																																																																																																																		
SRR22456636	RNA-Seq	SAMN31934676	ABBVIE	public	SRX18425521	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	Canis lupus familiaris	ILLUMINA	2022-12-12T00:00:00Z	GSM6766425	SRP410543	716981790	"fastq,run.zq,sra"	"gs,ncbi,s3"	"gs.us-east1,ncbi.public,s3.us-east-1"	150	1898610565	2022-11-30T01:56:00Z	1	PRJNA906635	familiaris		Thalamus	GSM6766425	Thalamus	Beagle	male			untreated																																																																																																																		
SRR22456637	RNA-Seq	SAMN31934676	ABBVIE	public	SRX18425521	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	Canis lupus familiaris	ILLUMINA	2022-12-12T00:00:00Z	GSM6766425	SRP410543	705167713	"fastq,run.zq,sra"	"gs,ncbi,s3"	"gs.us-east1,ncbi.public,s3.us-east-1"	150	1874424856	2022-11-30T01:53:00Z	1	PRJNA906635	familiaris		Thalamus	GSM6766425	Thalamus	Beagle	male			untreated																																																																																																																		
SRR22456638	RNA-Seq	SAMN31934676	ABBVIE	public	SRX18425521	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	Canis lupus familiaris	ILLUMINA	2022-12-12T00:00:00Z	GSM6766425	SRP410543	722874562	"fastq,run.zq,sra"	"gs,ncbi,s3"	"gs.us-east1,ncbi.public,s3.us-east-1"	150	1916151677	2022-11-30T01:54:00Z	1	PRJNA906635	familiaris		Thalamus	GSM6766425	Thalamus	Beagle	male			untreated																																																																																																																		
SRR22456639	RNA-Seq	SAMN31934676	ABBVIE	public	SRX18425521	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	Canis lupus familiaris	ILLUMINA	2022-12-12T00:00:00Z	GSM6766425	SRP410543	703033817	"fastq,run.zq,sra"	"gs,ncbi,s3"	"gs.us-east1,ncbi.public,s3.us-east-1"	150	1869505147	2022-11-30T01:53:00Z	1	PRJNA906635	familiaris		Thalamus	GSM6766425	Thalamus	Beagle	male			untreated																																																																																																																		
SRR22459220	RNA-Seq	SAMN31934521	ABBVIE	public	SRX18426174	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	Canis lupus familiaris	ILLUMINA	2022-12-12T00:00:00Z	GSM6766580	SRP410543	791313407	"fastq,run.zq,sra"	"gs,ncbi,s3"	"gs.us-east1,ncbi.public,s3.us-east-1"	150	2049337797	2022-11-30T02:24:00Z	1	PRJNA906635	familiaris		Thalamus	GSM6766580	Thalamus	Beagle	female			untreated																																																																																																																		
SRR22459226	RNA-Seq	SAMN31934522	ABBVIE	public	SRX18426173	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	Canis lupus familiaris	ILLUMINA	2022-12-12T00:00:00Z	GSM6766579	SRP410543	871765714	"fastq,run.zq,sra"	"gs,ncbi,s3"	"gs.us-east1,ncbi.public,s3.us-east-1"	150	2247560025	2022-11-30T02:21:00Z	1	PRJNA906635	familiaris		Thalamus	GSM6766579	Thalamus	Beagle	female			untreated																																																																																																																		
SRR22459229	RNA-Seq	SAMN31934523	ABBVIE	public	SRX18426172	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	Canis lupus familiaris	ILLUMINA	2022-12-12T00:00:00Z	GSM6766578	SRP410543	757778078	"fastq,run.zq,sra"	"gs,ncbi,s3"	"gs.us-east1,ncbi.public,s3.us-east-1"	150	1972877163	2022-11-30T02:22:00Z	1	PRJNA906635	familiaris		Thalamus	GSM6766578	Thalamus	Beagle	female			untreated																																																																																																																		
SRR22459402	RNA-Seq	SAMN31934674	ABBVIE	public	SRX18426127	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	Canis lupus familiaris	ILLUMINA	2022-12-12T00:00:00Z	GSM6766427	SRP410543	598847574	"fastq,run.zq,sra"	"gs,ncbi,s3"	"gs.us-east1,ncbi.public,s3.us-east-1"	150	1582964145	2022-11-30T02:25:00Z	1	PRJNA906635	familiaris		Thalamus	GSM6766427	Thalamus	Beagle	male			untreated																																																																																																																		
SRR22459403	RNA-Seq	SAMN31934674	ABBVIE	public	SRX18426127	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	Canis lupus familiaris	ILLUMINA	2022-12-12T00:00:00Z	GSM6766427	SRP410543	582953207	"fastq,run.zq,sra"	"gs,ncbi,s3"	"gs.us-east1,ncbi.public,s3.us-east-1"	150	1544196751	2022-11-30T02:24:00Z	1	PRJNA906635	familiaris		Thalamus	GSM6766427	Thalamus	Beagle	male			untreated																																																																																																																		
SRR22459223	RNA-Seq	SAMN31934521	ABBVIE	public	SRX18426174	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	Canis lupus familiaris	ILLUMINA	2022-12-12T00:00:00Z	GSM6766580	SRP410543	790222778	"fastq,run.zq,sra"	"gs,ncbi,s3"	"gs.us-east1,ncbi.public,s3.us-east-1"	150	2049439698	2022-11-30T02:22:00Z	1	PRJNA906635	familiaris		Thalamus	GSM6766580	Thalamus	Beagle	female			untreated																																																																																																																		
SRR22459224	RNA-Seq	SAMN31934522	ABBVIE	public	SRX18426173	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	Canis lupus familiaris	ILLUMINA	2022-12-12T00:00:00Z	GSM6766579	SRP410543	864881329	"fastq,run.zq,sra"	"gs,ncbi,s3"	"gs.us-east1,ncbi.public,s3.us-east-1"	150	2228213311	2022-11-30T02:23:00Z	1	PRJNA906635	familiaris		Thalamus	GSM6766579	Thalamus	Beagle	female			untreated																																																																																																																		
SRR22459225	RNA-Seq	SAMN31934522	ABBVIE	public	SRX18426173	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	Canis lupus familiaris	ILLUMINA	2022-12-12T00:00:00Z	GSM6766579	SRP410543	851902269	"fastq,run.zq,sra"	"gs,ncbi,s3"	"gs.us-east1,ncbi.public,s3.us-east-1"	150	2200342165	2022-11-30T02:22:00Z	1	PRJNA906635	familiaris		Thalamus	GSM6766579	Thalamus	Beagle	female			untreated																																																																																																																		
SRR22457724	RNA-Seq	SAMN31934527	ABBVIE	public	SRX18425708	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	Canis lupus familiaris	ILLUMINA	2022-12-12T00:00:00Z	GSM6766574	SRP410543	763116538	"fastq,run.zq,sra"	"gs,ncbi,s3"	"gs.us-east1,ncbi.public,s3.us-east-1"	150	1908865425	2022-11-30T02:05:00Z	1	PRJNA906635	familiaris		White Matter	GSM6766574	White Matter	Beagle	female			untreated																																																																																																																		
SRR22457725	RNA-Seq	SAMN31934527	ABBVIE	public	SRX18425708	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	Canis lupus familiaris	ILLUMINA	2022-12-12T00:00:00Z	GSM6766574	SRP410543	780120424	"fastq,run.zq,sra"	"gs,ncbi,s3"	"gs.us-east1,ncbi.public,s3.us-east-1"	150	1945144887	2022-11-30T02:05:00Z	1	PRJNA906635	familiaris		White Matter	GSM6766574	White Matter	Beagle	female			untreated																																																																																																																		
SRR22457726	RNA-Seq	SAMN31934527	ABBVIE	public	SRX18425708	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	Canis lupus familiaris	ILLUMINA	2022-12-12T00:00:00Z	GSM6766574	SRP410543	774830208	"fastq,run.zq,sra"	"gs,ncbi,s3"	"gs.us-east1,ncbi.public,s3.us-east-1"	150	1933691026	2022-11-30T02:02:00Z	1	PRJNA906635	familiaris		White Matter	GSM6766574	White Matter	Beagle	female			untreated																																																																																																																		
SRR22457728	RNA-Seq	SAMN31934528	ABBVIE	public	SRX18425707	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	Canis lupus familiaris	ILLUMINA	2022-12-12T00:00:00Z	GSM6766573	SRP410543	706495015	"fastq,run.zq,sra"	"gs,ncbi,s3"	"gs.us-east1,ncbi.public,s3.us-east-1"	150	1710521415	2022-11-30T02:04:00Z	1	PRJNA906635	familiaris		White Matter	GSM6766573	White Matter	Beagle	female			untreated																																																																																																																		
SRR22457729	RNA-Seq	SAMN31934528	ABBVIE	public	SRX18425707	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	Canis lupus familiaris	ILLUMINA	2022-12-12T00:00:00Z	GSM6766573	SRP410543	723815710	"fastq,run.zq,sra"	"gs,ncbi,s3"	"gs.us-east1,ncbi.public,s3.us-east-1"	150	1743449749	2022-11-30T02:04:00Z	1	PRJNA906635	familiaris		White Matter	GSM6766573	White Matter	Beagle	female			untreated																																																																																																																		
SRR22457732	RNA-Seq	SAMN31934529	ABBVIE	public	SRX18425706	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	Canis lupus familiaris	ILLUMINA	2022-12-12T00:00:00Z	GSM6766572	SRP410543	754226424	"fastq,run.zq,sra"	"gs,ncbi,s3"	"gs.us-east1,ncbi.public,s3.us-east-1"	150	1935481092	2022-11-30T02:03:00Z	1	PRJNA906635	familiaris		White Matter	GSM6766572	White Matter	Beagle	female			untreated																																																																																																																		
SRR22457733	RNA-Seq	SAMN31934529	ABBVIE	public	SRX18425706	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	Canis lupus familiaris	ILLUMINA	2022-12-12T00:00:00Z	GSM6766572	SRP410543	770477642	"fastq,run.zq,sra"	"gs,ncbi,s3"	"gs.us-east1,ncbi.public,s3.us-east-1"	150	1971951084	2022-11-30T02:04:00Z	1	PRJNA906635	familiaris		White Matter	GSM6766572	White Matter	Beagle	female			untreated																																																																																																																		
SRR22457840	RNA-Seq	SAMN31934686	ABBVIE	public	SRX18425680	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	Canis lupus familiaris	ILLUMINA	2022-12-12T00:00:00Z	GSM6766415	SRP410543	1180648980	"fastq,run.zq,sra"	"gs,ncbi,s3"	"gs.us-east1,ncbi.public,s3.us-east-1"	150	2834474864	2022-11-30T02:12:00Z	1	PRJNA906635	familiaris		White Matter	GSM6766415	White Matter	Beagle	male			untreated																																																																																																																		
SRR22457841	RNA-Seq	SAMN31934686	ABBVIE	public	SRX18425680	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	Canis lupus familiaris	ILLUMINA	2022-12-12T00:00:00Z	GSM6766415	SRP410543	1201058856	"fastq,run.zq,sra"	"gs,ncbi,s3"	"gs.us-east1,ncbi.public,s3.us-east-1"	150	2875686784	2022-11-30T02:09:00Z	1	PRJNA906635	familiaris		White Matter	GSM6766415	White Matter	Beagle	male			untreated																																																																																																																		
SRR22457842	RNA-Seq	SAMN31934686	ABBVIE	public	SRX18425680	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	Canis lupus familiaris	ILLUMINA	2022-12-12T00:00:00Z	GSM6766415	SRP410543	1179403702	"fastq,run.zq,sra"	"gs,ncbi,s3"	"gs.us-east1,ncbi.public,s3.us-east-1"	150	2839792340	2022-11-30T02:11:00Z	1	PRJNA906635	familiaris		White Matter	GSM6766415	White Matter	Beagle	male			untreated																																																																																																																		
SRR22457848	RNA-Seq	SAMN31934687	ABBVIE	public	SRX18425679	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	Canis lupus familiaris	ILLUMINA	2022-12-12T00:00:00Z	GSM6766414	SRP410543	1251431969	"fastq,run.zq,sra"	"gs,ncbi,s3"	"gs.us-east1,ncbi.public,s3.us-east-1"	150	2973038391	2022-11-30T02:10:00Z	1	PRJNA906635	familiaris		White Matter	GSM6766414	White Matter	Beagle	male			untreated																																																																																																																		
SRR22457849	RNA-Seq	SAMN31934687	ABBVIE	public	SRX18425679	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	Canis lupus familiaris	ILLUMINA	2022-12-12T00:00:00Z	GSM6766414	SRP410543	1274250524	"fastq,run.zq,sra"	"gs,ncbi,s3"	"gs.us-east1,ncbi.public,s3.us-east-1"	150	3018028124	2022-11-30T02:10:00Z	1	PRJNA906635	familiaris		White Matter	GSM6766414	White Matter	Beagle	male			untreated																																																																																																																		
SRR22457850	RNA-Seq	SAMN31934687	ABBVIE	public	SRX18425679	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	Canis lupus familiaris	ILLUMINA	2022-12-12T00:00:00Z	GSM6766414	SRP410543	1251274697	"fastq,run.zq,sra"	"gs,ncbi,s3"	"gs.us-east1,ncbi.public,s3.us-east-1"	150	2979852219	2022-11-30T02:11:00Z	1	PRJNA906635	familiaris		White Matter	GSM6766414	White Matter	Beagle	male			untreated																																																																																																																		
SRR22457851	RNA-Seq	SAMN31934688	ABBVIE	public	SRX18425678	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	Canis lupus familiaris	ILLUMINA	2022-12-12T00:00:00Z	GSM6766413	SRP410543	1095649485	"fastq,run.zq,sra"	"gs,ncbi,s3"	"gs.us-east1,ncbi.public,s3.us-east-1"	150	2579183139	2022-11-30T02:09:00Z	1	PRJNA906635	familiaris		White Matter	GSM6766413	White Matter	Beagle	male			untreated																																																																																																																		
SRR22457852	RNA-Seq	SAMN31934688	ABBVIE	public	SRX18425678	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	Canis lupus familiaris	ILLUMINA	2022-12-12T00:00:00Z	GSM6766413	SRP410543	1084109886	"fastq,run.zq,sra"	"gs,ncbi,s3"	"gs.us-east1,ncbi.public,s3.us-east-1"	150	2566703179	2022-11-30T02:04:00Z	1	PRJNA906635	familiaris		White Matter	GSM6766413	White Matter	Beagle	male			untreated																																																																																																																		
SRR22457723	RNA-Seq	SAMN31934527	ABBVIE	public	SRX18425708	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	Canis lupus familiaris	ILLUMINA	2022-12-12T00:00:00Z	GSM6766574	SRP410543	773975377	"fastq,run.zq,sra"	"gs,ncbi,s3"	"gs.us-east1,ncbi.public,s3.us-east-1"	150	1928683083	2022-11-30T02:01:00Z	1	PRJNA906635	familiaris		White Matter	GSM6766574	White Matter	Beagle	female			untreated																																																																																																																		
SRR22457727	RNA-Seq	SAMN31934528	ABBVIE	public	SRX18425707	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	Canis lupus familiaris	ILLUMINA	2022-12-12T00:00:00Z	GSM6766573	SRP410543	719314036	"fastq,run.zq,sra"	"gs,ncbi,s3"	"gs.us-east1,ncbi.public,s3.us-east-1"	150	1729580929	2022-11-30T02:02:00Z	1	PRJNA906635	familiaris		White Matter	GSM6766573	White Matter	Beagle	female			untreated																																																																																																																		
